unit_id,powiat,wojewodztwo,rok,value
040416816000,Powiat tucholski,Kujawsko-Pomorskie,2022,0.25
040416816000,Powiat tucholski,Kujawsko-Pomorskie,2023,0.13
040416816000,Powiat tucholski,Kujawsko-Pomorskie,2024,0.11
042214004000,Powiat gdański,Kujawsko-Pomorskie,2014,0.39
042214004000,Powiat gdański,Kujawsko-Pomorskie,2015,0.26
042214004000,Powiat gdański,Kujawsko-Pomorskie,2016,0.5
042214004000,Powiat gdański,Kujawsko-Pomorskie,2017,0.58
042214004000,Powiat gdański,Kujawsko-Pomorskie,2018,0.66
042214004000,Powiat gdański,Kujawsko-Pomorskie,2019,0.5
042214004000,Powiat gdański,Kujawsko-Pomorskie,2020,0.33
042214004000,Powiat gdański,Kujawsko-Pomorskie,2021,0.34
042214004000,Powiat gdański,Kujawsko-Pomorskie,2022,0.25
042214004000,Powiat gdański,Kujawsko-Pomorskie,2023,0.35
042214004000,Powiat gdański,Kujawsko-Pomorskie,2024,0.32
042214005000,Powiat kartuski,Kujawsko-Pomorskie,2014,0.32
042214005000,Powiat kartuski,Kujawsko-Pomorskie,2015,0.27
042214005000,Powiat kartuski,Kujawsko-Pomorskie,2016,0.38
042214005000,Powiat kartuski,Kujawsko-Pomorskie,2017,0.45
042214005000,Powiat kartuski,Kujawsko-Pomorskie,2018,0.35
042214005000,Powiat kartuski,Kujawsko-Pomorskie,2019,0.3
042214005000,Powiat kartuski,Kujawsko-Pomorskie,2020,0.21
042214005000,Powiat kartuski,Kujawsko-Pomorskie,2021,0.28
042214005000,Powiat kartuski,Kujawsko-Pomorskie,2022,0.2
042214005000,Powiat kartuski,Kujawsko-Pomorskie,2023,0.24
042214005000,Powiat kartuski,Kujawsko-Pomorskie,2024,0.21
042214010000,Powiat nowodworski,Kujawsko-Pomorskie,2014,0.69
042214010000,Powiat nowodworski,Kujawsko-Pomorskie,2015,0.55
042214010000,Powiat nowodworski,Kujawsko-Pomorskie,2016,0.83
042214010000,Powiat nowodworski,Kujawsko-Pomorskie,2017,0.92
042214010000,Powiat nowodworski,Kujawsko-Pomorskie,2018,0.5
042214010000,Powiat nowodworski,Kujawsko-Pomorskie,2019,0.5
042214010000,Powiat nowodworski,Kujawsko-Pomorskie,2020,0.38
042214010000,Powiat nowodworski,Kujawsko-Pomorskie,2021,0.67
042214010000,Powiat nowodworski,Kujawsko-Pomorskie,2022,0.24
042214010000,Powiat nowodworski,Kujawsko-Pomorskie,2023,0.36
042214010000,Powiat nowodworski,Kujawsko-Pomorskie,2024,0.15
042214011000,Powiat pucki,Kujawsko-Pomorskie,2014,0.55
042214011000,Powiat pucki,Kujawsko-Pomorskie,2015,0.47
042214011000,Powiat pucki,Kujawsko-Pomorskie,2016,0.53
042214011000,Powiat pucki,Kujawsko-Pomorskie,2017,0.81
042214011000,Powiat pucki,Kujawsko-Pomorskie,2018,0.52
042214011000,Powiat pucki,Kujawsko-Pomorskie,2019,0.31
042214011000,Powiat pucki,Kujawsko-Pomorskie,2020,0.48
042214011000,Powiat pucki,Kujawsko-Pomorskie,2021,0.39
042214011000,Powiat pucki,Kujawsko-Pomorskie,2022,0.47
042214011000,Powiat pucki,Kujawsko-Pomorskie,2023,0.54
042214011000,Powiat pucki,Kujawsko-Pomorskie,2024,0.36
042214015000,Powiat wejherowski,Kujawsko-Pomorskie,2014,0.44
042214015000,Powiat wejherowski,Kujawsko-Pomorskie,2015,0.39
042214015000,Powiat wejherowski,Kujawsko-Pomorskie,2016,0.39
042214015000,Powiat wejherowski,Kujawsko-Pomorskie,2017,0.47
042214015000,Powiat wejherowski,Kujawsko-Pomorskie,2018,0.32
042214015000,Powiat wejherowski,Kujawsko-Pomorskie,2019,0.41
042214015000,Powiat wejherowski,Kujawsko-Pomorskie,2020,0.34
042214015000,Powiat wejherowski,Kujawsko-Pomorskie,2021,0.24
042214015000,Powiat wejherowski,Kujawsko-Pomorskie,2022,0.26
042214015000,Powiat wejherowski,Kujawsko-Pomorskie,2023,0.26
042214015000,Powiat wejherowski,Kujawsko-Pomorskie,2024,0.26
042214101000,Powiat bytowski,Kujawsko-Pomorskie,2014,0.74
042214101000,Powiat bytowski,Kujawsko-Pomorskie,2015,0.62
042214101000,Powiat bytowski,Kujawsko-Pomorskie,2016,0.48
042214101000,Powiat bytowski,Kujawsko-Pomorskie,2017,0.3
042214101000,Powiat bytowski,Kujawsko-Pomorskie,2018,0.43
042214101000,Powiat bytowski,Kujawsko-Pomorskie,2019,0.53
042214101000,Powiat bytowski,Kujawsko-Pomorskie,2020,0.35
042214101000,Powiat bytowski,Kujawsko-Pomorskie,2021,0.34
042214101000,Powiat bytowski,Kujawsko-Pomorskie,2022,0.38
042214101000,Powiat bytowski,Kujawsko-Pomorskie,2023,0.31
042214101000,Powiat bytowski,Kujawsko-Pomorskie,2024,0.31
042214108000,Powiat lęborski,Kujawsko-Pomorskie,2014,0.6
042214108000,Powiat lęborski,Kujawsko-Pomorskie,2015,0.48
042214108000,Powiat lęborski,Kujawsko-Pomorskie,2016,0.53
042214108000,Powiat lęborski,Kujawsko-Pomorskie,2017,0.83
042214108000,Powiat lęborski,Kujawsko-Pomorskie,2018,0.59
042214108000,Powiat lęborski,Kujawsko-Pomorskie,2019,0.38
042214108000,Powiat lęborski,Kujawsko-Pomorskie,2020,0.42
042214108000,Powiat lęborski,Kujawsko-Pomorskie,2021,0.33
042214108000,Powiat lęborski,Kujawsko-Pomorskie,2022,0.17
042214108000,Powiat lęborski,Kujawsko-Pomorskie,2023,0.25
042214108000,Powiat lęborski,Kujawsko-Pomorskie,2024,0.39
042214112000,Powiat słupski,Kujawsko-Pomorskie,2014,0.57
042214112000,Powiat słupski,Kujawsko-Pomorskie,2015,0.8
042214112000,Powiat słupski,Kujawsko-Pomorskie,2016,0.61
042214112000,Powiat słupski,Kujawsko-Pomorskie,2017,0.41
042214112000,Powiat słupski,Kujawsko-Pomorskie,2018,0.33
042214112000,Powiat słupski,Kujawsko-Pomorskie,2019,0.35
042214112000,Powiat słupski,Kujawsko-Pomorskie,2020,0.22
042214112000,Powiat słupski,Kujawsko-Pomorskie,2021,0.31
042214112000,Powiat słupski,Kujawsko-Pomorskie,2022,0.41
042214112000,Powiat słupski,Kujawsko-Pomorskie,2023,0.35
042214112000,Powiat słupski,Kujawsko-Pomorskie,2024,0.15
042214163000,Powiat m. Słupsk,Kujawsko-Pomorskie,2014,0.59
042214163000,Powiat m. Słupsk,Kujawsko-Pomorskie,2015,0.55
042214163000,Powiat m. Słupsk,Kujawsko-Pomorskie,2016,0.61
042214163000,Powiat m. Słupsk,Kujawsko-Pomorskie,2017,0.46
042214163000,Powiat m. Słupsk,Kujawsko-Pomorskie,2018,0.33
042214163000,Powiat m. Słupsk,Kujawsko-Pomorskie,2019,0.43
042214163000,Powiat m. Słupsk,Kujawsko-Pomorskie,2020,0.49
042214163000,Powiat m. Słupsk,Kujawsko-Pomorskie,2021,0.31
042214163000,Powiat m. Słupsk,Kujawsko-Pomorskie,2022,0.36
042214163000,Powiat m. Słupsk,Kujawsko-Pomorskie,2023,0.44
042214163000,Powiat m. Słupsk,Kujawsko-Pomorskie,2024,0.4
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2014,0.72
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2015,0.46
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2016,0.54
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2017,0.5
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2018,0.4
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2019,0.43
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2020,0.55
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2021,0.32
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2022,0.37
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2023,0.39
042214207000,Powiat kwidzyński,Kujawsko-Pomorskie,2024,0.43
042214209000,Powiat malborski,Kujawsko-Pomorskie,2014,0.75
042214209000,Powiat malborski,Kujawsko-Pomorskie,2015,1.0
042214209000,Powiat malborski,Kujawsko-Pomorskie,2016,0.98
042214209000,Powiat malborski,Kujawsko-Pomorskie,2017,0.63
042214209000,Powiat malborski,Kujawsko-Pomorskie,2018,0.75
042214209000,Powiat malborski,Kujawsko-Pomorskie,2019,0.69
042214209000,Powiat malborski,Kujawsko-Pomorskie,2020,0.58
042214209000,Powiat malborski,Kujawsko-Pomorskie,2021,0.42
042214209000,Powiat malborski,Kujawsko-Pomorskie,2022,0.54
042214209000,Powiat malborski,Kujawsko-Pomorskie,2023,0.36
042214209000,Powiat malborski,Kujawsko-Pomorskie,2024,0.45
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2014,0.53
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2015,0.49
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2016,0.49
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2017,0.5
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2018,0.64
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2019,0.52
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2020,0.42
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2021,0.41
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2022,0.36
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2023,0.38
042214213000,Powiat starogardzki,Kujawsko-Pomorskie,2024,0.22
042214214000,Powiat tczewski,Kujawsko-Pomorskie,2014,0.75
042214214000,Powiat tczewski,Kujawsko-Pomorskie,2015,0.64
042214214000,Powiat tczewski,Kujawsko-Pomorskie,2016,0.95
042214214000,Powiat tczewski,Kujawsko-Pomorskie,2017,0.76
042214214000,Powiat tczewski,Kujawsko-Pomorskie,2018,0.4
042214214000,Powiat tczewski,Kujawsko-Pomorskie,2019,0.53
042214214000,Powiat tczewski,Kujawsko-Pomorskie,2020,0.42
042214214000,Powiat tczewski,Kujawsko-Pomorskie,2021,0.41
042214214000,Powiat tczewski,Kujawsko-Pomorskie,2022,0.34
042214214000,Powiat tczewski,Kujawsko-Pomorskie,2023,0.35
042214214000,Powiat tczewski,Kujawsko-Pomorskie,2024,0.24
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2014,0.42
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2015,0.42
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2016,0.28
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2017,0.43
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2018,0.45
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2019,0.22
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2020,0.15
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2021,0.33
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2022,0.26
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2023,0.42
042214216000,Powiat sztumski,Kujawsko-Pomorskie,2024,0.26
042214361000,Powiat m. Gdańsk,Kujawsko-Pomorskie,2014,0.49
042214361000,Powiat m. Gdańsk,Kujawsko-Pomorskie,2015,0.43
042214361000,Powiat m. Gdańsk,Kujawsko-Pomorskie,2016,0.44
042214361000,Powiat m. Gdańsk,Kujawsko-Pomorskie,2017,0.57
042214361000,Powiat m. Gdańsk,Kujawsko-Pomorskie,2018,0.6
042214361000,Powiat m. Gdańsk,Kujawsko-Pomorskie,2019,0.5
042214361000,Powiat m. Gdańsk,Kujawsko-Pomorskie,2020,0.45
042214361000,Powiat m. Gdańsk,Kujawsko-Pomorskie,2021,0.39
042214361000,Powiat m. Gdańsk,Kujawsko-Pomorskie,2022,0.45
042214361000,Powiat m. Gdańsk,Kujawsko-Pomorskie,2023,0.45
042214361000,Powiat m. Gdańsk,Kujawsko-Pomorskie,2024,0.48
042214362000,Powiat m. Gdynia,Kujawsko-Pomorskie,2014,0.44
042214362000,Powiat m. Gdynia,Kujawsko-Pomorskie,2015,0.37
042214362000,Powiat m. Gdynia,Kujawsko-Pomorskie,2016,0.36
042214362000,Powiat m. Gdynia,Kujawsko-Pomorskie,2017,0.54
042214362000,Powiat m. Gdynia,Kujawsko-Pomorskie,2018,0.43
042214362000,Powiat m. Gdynia,Kujawsko-Pomorskie,2019,0.35
042214362000,Powiat m. Gdynia,Kujawsko-Pomorskie,2020,0.35
042214362000,Powiat m. Gdynia,Kujawsko-Pomorskie,2021,0.25
042214362000,Powiat m. Gdynia,Kujawsko-Pomorskie,2022,0.34
042214362000,Powiat m. Gdynia,Kujawsko-Pomorskie,2023,0.39
042214362000,Powiat m. Gdynia,Kujawsko-Pomorskie,2024,0.39
042214364000,Powiat m. Sopot,Kujawsko-Pomorskie,2014,1.17
042214364000,Powiat m. Sopot,Kujawsko-Pomorskie,2015,0.75
042214364000,Powiat m. Sopot,Kujawsko-Pomorskie,2016,1.02
042214364000,Powiat m. Sopot,Kujawsko-Pomorskie,2017,1.28
042214364000,Powiat m. Sopot,Kujawsko-Pomorskie,2018,0.85
042214364000,Powiat m. Sopot,Kujawsko-Pomorskie,2019,1.34
042214364000,Powiat m. Sopot,Kujawsko-Pomorskie,2020,0.72
042214364000,Powiat m. Sopot,Kujawsko-Pomorskie,2021,0.58
042214364000,Powiat m. Sopot,Kujawsko-Pomorskie,2022,1.14
042214364000,Powiat m. Sopot,Kujawsko-Pomorskie,2023,0.65
042214364000,Powiat m. Sopot,Kujawsko-Pomorskie,2024,0.63
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2014,0.45
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2015,0.35
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2016,0.44
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2017,0.27
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2018,0.42
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2019,0.39
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2020,0.25
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2021,0.31
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2022,0.31
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2023,0.26
042217202000,Powiat chojnicki,Kujawsko-Pomorskie,2024,0.22
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2014,0.33
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2015,0.4
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2016,0.46
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2017,0.33
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2018,0.48
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2019,0.36
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2020,0.29
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2021,0.15
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2022,0.24
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2023,0.26
042217203000,Powiat człuchowski,Kujawsko-Pomorskie,2024,0.42
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2014,0.36
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2015,0.29
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2016,0.47
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2017,0.6
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2018,0.36
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2019,0.4
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2020,0.44
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2021,0.25
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2022,0.29
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2023,0.28
042217206000,Powiat kościerski,Kujawsko-Pomorskie,2024,0.44
042815402000,Powiat braniewski,Kujawsko-Pomorskie,2014,1.01
042815402000,Powiat braniewski,Kujawsko-Pomorskie,2015,0.64
042815402000,Powiat braniewski,Kujawsko-Pomorskie,2016,1.05
042815402000,Powiat braniewski,Kujawsko-Pomorskie,2017,0.74
042815402000,Powiat braniewski,Kujawsko-Pomorskie,2018,0.77
042815402000,Powiat braniewski,Kujawsko-Pomorskie,2019,0.61
042815402000,Powiat braniewski,Kujawsko-Pomorskie,2020,0.49
042815402000,Powiat braniewski,Kujawsko-Pomorskie,2021,0.47
042815402000,Powiat braniewski,Kujawsko-Pomorskie,2022,0.66
042815402000,Powiat braniewski,Kujawsko-Pomorskie,2023,0.5
042815402000,Powiat braniewski,Kujawsko-Pomorskie,2024,0.35
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2014,0.26
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2015,0.42
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2016,0.3
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2017,0.38
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2018,0.43
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2019,0.23
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2020,0.17
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2021,0.21
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2022,0.23
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2023,0.18
042815403000,Powiat działdowski,Kujawsko-Pomorskie,2024,0.26
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2014,0.43
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2015,0.62
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2016,0.64
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2017,0.48
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2018,0.59
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2019,0.28
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2020,0.5
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2021,0.33
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2022,0.24
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2023,0.26
042815404000,Powiat elbląski,Kujawsko-Pomorskie,2024,0.22
042815407000,Powiat iławski,Kujawsko-Pomorskie,2014,0.4
042815407000,Powiat iławski,Kujawsko-Pomorskie,2015,0.57
042815407000,Powiat iławski,Kujawsko-Pomorskie,2016,0.51
042815407000,Powiat iławski,Kujawsko-Pomorskie,2017,0.53
042815407000,Powiat iławski,Kujawsko-Pomorskie,2018,0.43
042815407000,Powiat iławski,Kujawsko-Pomorskie,2019,0.31
042815407000,Powiat iławski,Kujawsko-Pomorskie,2020,0.37
042815407000,Powiat iławski,Kujawsko-Pomorskie,2021,0.34
042815407000,Powiat iławski,Kujawsko-Pomorskie,2022,0.37
042815407000,Powiat iławski,Kujawsko-Pomorskie,2023,0.3
042815407000,Powiat iławski,Kujawsko-Pomorskie,2024,0.26
042815412000,Powiat nowomiejski,Kujawsko-Pomorskie,2014,0.38
042815412000,Powiat nowomiejski,Kujawsko-Pomorskie,2015,0.27
042815412000,Powiat nowomiejski,Kujawsko-Pomorskie,2016,0.5
042815412000,Powiat nowomiejski,Kujawsko-Pomorskie,2017,0.36
042815412000,Powiat nowomiejski,Kujawsko-Pomorskie,2018,0.36
042815412000,Powiat nowomiejski,Kujawsko-Pomorskie,2019,0.23
042815412000,Powiat nowomiejski,Kujawsko-Pomorskie,2020,0.26
042815412000,Powiat nowomiejski,Kujawsko-Pomorskie,2021,0.21
042815412000,Powiat nowomiejski,Kujawsko-Pomorskie,2022,0.24
042815412000,Powiat nowomiejski,Kujawsko-Pomorskie,2023,0.45
042815412000,Powiat nowomiejski,Kujawsko-Pomorskie,2024,0.17
042815415000,Powiat ostródzki,Kujawsko-Pomorskie,2014,0.75
042815415000,Powiat ostródzki,Kujawsko-Pomorskie,2015,0.73
042815415000,Powiat ostródzki,Kujawsko-Pomorskie,2016,0.78
042815415000,Powiat ostródzki,Kujawsko-Pomorskie,2017,0.67
042815415000,Powiat ostródzki,Kujawsko-Pomorskie,2018,0.56
042815415000,Powiat ostródzki,Kujawsko-Pomorskie,2019,0.53
042815415000,Powiat ostródzki,Kujawsko-Pomorskie,2020,0.41
042815415000,Powiat ostródzki,Kujawsko-Pomorskie,2021,0.58
042815415000,Powiat ostródzki,Kujawsko-Pomorskie,2022,0.42
042815415000,Powiat ostródzki,Kujawsko-Pomorskie,2023,0.63
042815415000,Powiat ostródzki,Kujawsko-Pomorskie,2024,0.51
042815461000,Powiat m. Elbląg,Kujawsko-Pomorskie,2014,0.49
042815461000,Powiat m. Elbląg,Kujawsko-Pomorskie,2015,0.69
042815461000,Powiat m. Elbląg,Kujawsko-Pomorskie,2016,0.49
042815461000,Powiat m. Elbląg,Kujawsko-Pomorskie,2017,0.59
042815461000,Powiat m. Elbląg,Kujawsko-Pomorskie,2018,0.34
042815461000,Powiat m. Elbląg,Kujawsko-Pomorskie,2019,0.49
042815461000,Powiat m. Elbląg,Kujawsko-Pomorskie,2020,0.41
042815461000,Powiat m. Elbląg,Kujawsko-Pomorskie,2021,0.5
042815461000,Powiat m. Elbląg,Kujawsko-Pomorskie,2022,0.33
042815461000,Powiat m. Elbląg,Kujawsko-Pomorskie,2023,0.38
042815461000,Powiat m. Elbląg,Kujawsko-Pomorskie,2024,0.41
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2014,0.56
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2015,0.59
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2016,0.59
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2017,0.57
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2018,0.75
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2019,0.52
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2020,0.4
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2021,0.54
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2022,0.46
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2023,0.5
042815505000,Powiat ełcki,Kujawsko-Pomorskie,2024,0.5
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2014,0.56
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2015,0.66
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2016,1.08
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2017,0.68
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2018,0.88
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2019,0.42
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2020,0.72
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2021,0.57
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2022,0.31
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2023,0.37
042815506000,Powiat giżycki,Kujawsko-Pomorskie,2024,0.43
042815513000,Powiat olecki,Kujawsko-Pomorskie,2014,0.26
042815513000,Powiat olecki,Kujawsko-Pomorskie,2015,0.55
042815513000,Powiat olecki,Kujawsko-Pomorskie,2016,0.46
042815513000,Powiat olecki,Kujawsko-Pomorskie,2017,0.46
042815513000,Powiat olecki,Kujawsko-Pomorskie,2018,0.64
042815513000,Powiat olecki,Kujawsko-Pomorskie,2019,0.55
042815513000,Powiat olecki,Kujawsko-Pomorskie,2020,0.27
042815513000,Powiat olecki,Kujawsko-Pomorskie,2021,0.4
042815513000,Powiat olecki,Kujawsko-Pomorskie,2022,0.74
042815513000,Powiat olecki,Kujawsko-Pomorskie,2023,0.69
042815513000,Powiat olecki,Kujawsko-Pomorskie,2024,0.44
042815516000,Powiat piski,Kujawsko-Pomorskie,2014,0.54
042815516000,Powiat piski,Kujawsko-Pomorskie,2015,0.36
042815516000,Powiat piski,Kujawsko-Pomorskie,2016,0.49
042815516000,Powiat piski,Kujawsko-Pomorskie,2017,0.51
042815516000,Powiat piski,Kujawsko-Pomorskie,2018,0.55
042815516000,Powiat piski,Kujawsko-Pomorskie,2019,0.6
042815516000,Powiat piski,Kujawsko-Pomorskie,2020,0.5
042815516000,Powiat piski,Kujawsko-Pomorskie,2021,0.62
042815516000,Powiat piski,Kujawsko-Pomorskie,2022,0.38
042815516000,Powiat piski,Kujawsko-Pomorskie,2023,0.34
042815516000,Powiat piski,Kujawsko-Pomorskie,2024,0.39
042815518000,Powiat gołdapski,Kujawsko-Pomorskie,2014,0.99
042815518000,Powiat gołdapski,Kujawsko-Pomorskie,2015,0.66
042815518000,Powiat gołdapski,Kujawsko-Pomorskie,2016,0.92
042815518000,Powiat gołdapski,Kujawsko-Pomorskie,2017,0.89
042815518000,Powiat gołdapski,Kujawsko-Pomorskie,2018,0.52
042815518000,Powiat gołdapski,Kujawsko-Pomorskie,2019,0.3
042815518000,Powiat gołdapski,Kujawsko-Pomorskie,2020,0.51
042815518000,Powiat gołdapski,Kujawsko-Pomorskie,2021,0.75
042815518000,Powiat gołdapski,Kujawsko-Pomorskie,2022,0.36
042815518000,Powiat gołdapski,Kujawsko-Pomorskie,2023,0.44
042815518000,Powiat gołdapski,Kujawsko-Pomorskie,2024,0.61
042815519000,Powiat węgorzewski,Kujawsko-Pomorskie,2014,0.42
042815519000,Powiat węgorzewski,Kujawsko-Pomorskie,2015,0.64
042815519000,Powiat węgorzewski,Kujawsko-Pomorskie,2016,0.77
042815519000,Powiat węgorzewski,Kujawsko-Pomorskie,2017,0.95
042815519000,Powiat węgorzewski,Kujawsko-Pomorskie,2018,0.57
042815519000,Powiat węgorzewski,Kujawsko-Pomorskie,2019,0.92
042815519000,Powiat węgorzewski,Kujawsko-Pomorskie,2020,0.56
042815519000,Powiat węgorzewski,Kujawsko-Pomorskie,2021,0.65
042815519000,Powiat węgorzewski,Kujawsko-Pomorskie,2022,0.14
042815519000,Powiat węgorzewski,Kujawsko-Pomorskie,2023,0.81
042815519000,Powiat węgorzewski,Kujawsko-Pomorskie,2024,0.48
042815601000,Powiat bartoszycki,Kujawsko-Pomorskie,2014,0.55
042815601000,Powiat bartoszycki,Kujawsko-Pomorskie,2015,0.52
042815601000,Powiat bartoszycki,Kujawsko-Pomorskie,2016,0.78
042815601000,Powiat bartoszycki,Kujawsko-Pomorskie,2017,0.82
042815601000,Powiat bartoszycki,Kujawsko-Pomorskie,2018,0.69
042815601000,Powiat bartoszycki,Kujawsko-Pomorskie,2019,0.57
042815601000,Powiat bartoszycki,Kujawsko-Pomorskie,2020,0.51
042815601000,Powiat bartoszycki,Kujawsko-Pomorskie,2021,0.44
042815601000,Powiat bartoszycki,Kujawsko-Pomorskie,2022,0.41
042815601000,Powiat bartoszycki,Kujawsko-Pomorskie,2023,0.55
042815601000,Powiat bartoszycki,Kujawsko-Pomorskie,2024,0.31
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2014,0.41
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2015,0.43
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2016,0.44
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2017,0.83
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2018,0.41
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2019,0.43
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2020,0.59
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2021,0.44
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2022,0.36
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2023,0.28
042815608000,Powiat kętrzyński,Kujawsko-Pomorskie,2024,0.3
042815609000,Powiat lidzbarski,Kujawsko-Pomorskie,2014,0.87
042815609000,Powiat lidzbarski,Kujawsko-Pomorskie,2015,0.8
042815609000,Powiat lidzbarski,Kujawsko-Pomorskie,2016,1.04
